id	emotion
34896_0008_A_37	0,0,0,0,0,0
34896_0008_A_38	0,0,0,0,0,0
34896_0008_A_39	0,0,0,0,0,0
34896_0008_A_40	0,0,0,0,0,0
34896_0008_A_41	0,0,0,0,0,0
34896_0008_A_42	0,0,0,0,0,0
34896_0008_A_43	0,0,0,0,0,0
34896_0008_A_44	0,0,0,0,0,0
34896_0008_A_45	0,0,0,0,0,0
34896_0008_A_46	0,0,0,0,0,0
34896_0008_A_48	0,0,0,0,0,0
34896_0008_A_49	0,0,0,0,0,0
34896_0008_A_50	0,0,0,0,0,0
34896_0008_A_51	0,0,0,0,0,0
34896_0008_A_52	0,0,0,0,0,0
34896_0008_A_53	0,0,0,0,0,0
34896_0008_A_54	0,0,0,0,0,0
34896_0008_A_55	0,0,0,0,0,0
34896_0009_A_56	0,0,0,0,0,0
34896_0009_A_57	0,0,0,0,0,0
34896_0009_A_58	0,0,0,0,0,0
34896_0010_A_61	0,0,0,0,0,0
34896_0010_A_62	0,0,0,0,0,0
34896_0010_A_63	0,0,0,0,0,0
34896_0010_A_64	0,0,0,0,0,0
34896_0010_A_65	0,0,0,0,0,0
34896_0010_A_66	0,0,0,0,0,0
34896_0010_A_67	0,0,0,0,0,0
34896_0010_A_68	0,0,0,0,0,0
34896_0010_A_69	0,0,0,0,0,0
34896_0010_A_70	0,0,0,0,0,0
34896_0010_A_71	0,0,0,0,0,0
34896_0010_A_72	0,0,0,0,0,0
34896_0010_A_73	0,0,0,0,0,0
34896_0010_A_74	0,0,0,0,0,0
34896_0011_A_75	0,0,0,0,0,0
34896_0012_A_76	0,0,0,0,0,0
34896_0012_A_77	0,0,0,0,0,0
34896_0012_A_78	0,0,0,0,0,0
34896_0012_A_79	0,0,0,0,0,0
34896_0012_A_80	0,0,0,0,0,0
34896_0012_A_81	0,0,0,0,0,0
34896_0012_A_82	0,0,0,0,0,0
34896_0012_A_83	0,0,0,0,0,0
34896_0013_A_84	0,0,0,0,0,0
34896_0014_A_85	0,0,0,0,0,0
34896_0014_A_86	0,0,0,0,0,0
34896_0014_A_87	0,0,0,0,0,0
34896_0014_A_89	0,0,0,0,0,0
34896_0014_A_90	0,0,0,0,0,0
34896_0014_A_91	0,0,0,0,0,0
34896_0014_A_92	0,0,0,0,0,0
34896_0014_A_93	0,0,0,0,0,0
34896_0017_A_111	0,0,0,0,0,0
34896_0017_A_112	0,0,0,0,0,0
34896_0017_A_113	0,0,0,0,0,0
34896_0017_A_114	0,0,0,0,0,0
34896_0017_A_115	0,0,0,0,0,0
34896_0017_A_116	0,0,0,0,0,0
34896_0017_A_117	0,0,0,0,0,0
34896_0017_A_118	0,0,0,0,0,0
34896_0017_A_119	0,0,0,0,0,0
34896_0017_A_120	0,0,0,0,0,0
34896_0017_A_121	0,0,0,0,0,0
34896_0018_A_122	0,0,0,0,0,0
34896_0019_A_125	0,0,0,0,0,0
34896_0019_A_126	0,0,0,0,0,0
34896_0019_A_127	0,0,0,0,0,0
34896_0020_A_128	0,0,0,0,0,0
34896_0020_A_129	0,0,0,0,0,0
34896_0020_A_130	0,0,0,0,0,0
34896_0020_A_132	0,0,0,0,0,0
34896_0020_A_133	0,0,0,0,0,0
34896_0020_A_134	0,0,0,0,0,0
34896_0020_A_135	0,0,0,0,0,0
34896_0020_A_136	0,0,0,0,0,0
34896_0020_A_137	0,0,0,0,0,0
34896_0021_A_138	0,0,0,0,0,0
34896_0021_A_139	0,0,0,0,0,0
34896_0014_A_95	0,0,0,0,0,0
34896_0014_A_96	0,0,0,0,0,0
34896_0014_A_97	0,0,0,0,0,0
34896_0015_A_98	0,0,0,0,0,0
34896_0015_A_99	0,0,0,0,0,0
34896_0015_A_100	0,0,0,0,0,0
34896_0015_A_101	0,0,0,0,0,0
34896_0015_A_102	0,0,0,0,0,0
34896_0015_A_103	0,0,0,0,0,0
34896_0015_A_104	0,0,0,0,0,0
34896_0015_A_105	0,0,0,0,0,0
34896_0016_A_107	0,0,0,0,0,0
34896_0017_A_109	0,0,0,0,0,0
34896_0017_A_110	0,0,0,0,0,0
34896_0019_A_123	0,0,0,0,0,0
34896_0019_A_124	0,0,0,0,0,0
34896_0022_A_140	0,0,0,0,0,0
34896_0022_A_141	0,0,0,0,0,0
34896_0022_A_142	0,0,0,0,0,0
34896_0024_A_144	0,0,0,0,0,0
34896_0024_A_145	0,0,0,0,0,0
34896_0024_A_146	0,0,0,0,0,0
34896_0024_A_147	0,0,0,0,0,0
34896_0024_A_149	0,0,0,0,0,0
34896_0024_A_150	0,0,0,0,0,0
34896_0024_A_151	0,0,0,0,0,0
34896_0024_A_153	0,0,0,0,0,0
34896_0024_A_155	0,0,0,0,0,0
34896_0024_A_156	0,0,0,0,0,0
34896_0024_A_157	0,0,0,0,0,0
34896_0024_A_158	0,0,0,0,0,0
34896_0025_A_159	0,0,0,0,0,0
34896_0025_A_160	0,0,0,0,0,0
34896_0025_A_162	0,0,0,0,0,0
34896_0026_A_164	0,0,0,0,0,0
34896_0026_A_165	0,0,0,0,0,0
34896_0026_A_166	0,0,0,0,0,0
34896_0026_A_167	0,0,0,0,0,0
34896_0026_A_168	0,0,0,0,0,0
34896_0026_A_169	0,0,0,0,0,0
34896_0026_A_170	0,0,0,0,0,0
34896_0026_A_171	0,0,0,0,0,0
34896_0026_A_172	0,0,0,0,0,0
34896_0026_A_173	0,0,0,0,0,0
34896_0027_A_174	0,0,0,0,0,0
34896_0027_A_175	0,0,0,0,0,0
34896_0027_A_176	0,0,0,0,0,0
34896_0027_A_177	0,0,0,0,0,0
34896_0027_A_178	0,0,0,0,0,0
34896_0027_A_179	0,0,0,0,0,0
34896_0027_A_180	0,0,0,0,0,0
34896_0027_A_181	0,0,0,0,0,0
34896_0027_A_182	0,0,0,0,0,0
34896_0027_A_183	0,0,0,0,0,0
34896_0027_A_184	0,0,0,0,0,0
34896_0028_A_186	0,0,0,0,0,0
34896_0028_A_192	0,0,0,0,0,0
34896_0028_A_193	0,0,0,0,0,0
34896_0028_A_194	0,0,0,0,0,0
34896_0028_A_195	0,0,0,0,0,0
34896_0028_A_197	0,0,0,0,0,0
34896_0028_A_198	0,0,0,0,0,0
34896_0028_A_199	0,0,0,0,0,0
34896_0028_A_200	0,0,0,0,0,0
34896_0028_A_201	0,0,0,0,0,0
34896_0028_A_202	0,0,0,0,0,0
34896_0028_A_203	0,0,0,0,0,0
34896_0028_A_204	0,0,0,0,0,0
34896_0028_A_205	0,0,0,0,0,0
34896_0028_A_206	0,0,0,0,0,0
34896_0028_A_207	0,0,0,0,0,0
34896_0028_A_208	0,0,0,0,0,0
34896_0028_A_209	0,0,0,0,0,0
34896_0028_A_210	0,0,0,0,0,0
34896_0028_A_211	0,0,0,0,0,0
34896_0028_A_212	0,0,0,0,0,0
34896_0028_A_213	0,0,0,0,0,0
34896_0028_A_214	0,0,0,0,0,0
34896_0028_A_215	0,0,0,0,0,0
34896_0028_A_217	0,0,0,0,0,0
34896_0028_A_218	0,0,0,0,0,0
34896_0028_A_219	0,0,0,0,0,0
34896_0028_A_220	0,0,0,0,0,0
34896_0028_A_221	0,0,0,0,0,0
34896_0028_A_222	0,0,0,0,0,0
34896_0028_A_223	0,0,0,0,0,0
34896_0028_A_224	0,0,0,0,0,0
34896_0028_A_225	0,0,0,0,0,0
34896_0028_A_226	0,0,0,0,0,0
34896_0029_A_227	0,0,0,0,0,0
34896_0029_A_228	0,0,0,0,0,0
34896_0029_A_229	0,0,0,0,0,0
34896_0029_A_230	0,0,0,0,0,0
34896_0029_A_231	0,0,0,0,0,0
34896_0029_A_232	0,0,0,0,0,0
34896_0029_A_233	0,0,0,0,0,0
34896_0028_A_187	0,0,0,0,0,0
34896_0028_A_188	0,0,0,0,0,0
34896_0028_A_189	0,0,0,0,0,0
34896_0028_A_190	0,0,0,0,0,0
34896_0028_A_191	0,0,0,0,0,0
34896_0029_A_234	0,0,0,0,0,0
34896_0029_A_235	0,0,0,0,0,0
34896_0029_A_236	0,0,0,0,0,0
34896_0029_A_237	0,0,0,0,0,0
34896_0029_A_238	0,0,0,0,0,0
34896_0029_A_239	0,0,0,0,0,0
34896_0029_A_240	0,0,0,0,0,0
34896_0029_A_241	0,0,0,0,0,0
34896_0029_A_242	0,0,0,0,0,0
34896_0029_A_243	0,0,0,0,0,0
34896_0030_A_244	0,0,0,0,0,0
34896_0030_A_245	0,0,0,0,0,0
34896_0031_A_247	0,0,0,0,0,0
34896_0031_A_248	0,0,0,0,0,0
34896_0031_A_249	0,0,0,0,0,0
34896_0031_A_250	0,0,0,0,0,0
34896_0031_A_251	0,0,0,0,0,0
34896_0031_A_252	0,0,0,0,0,0
34896_0031_A_253	0,0,0,0,0,0
34896_0031_A_254	0,0,0,0,0,0
34896_0031_A_255	0,0,0,0,0,0
34896_0031_A_256	0,0,0,0,0,0
34896_0032_A_257	0,0,0,0,0,0
34896_0032_A_258	0,0,0,0,0,0
34896_0032_A_259	0,0,0,0,0,0
34896_0032_A_260	0,0,0,0,0,0
34896_0033_A_265	0,0,0,0,0,0
34896_0034_A_266	0,0,0,0,0,0
34896_0034_A_267	0,0,0,0,0,0
34896_0034_A_268	0,0,0,0,0,0
34896_0035_A_269	0,0,0,0,0,0
34896_0035_A_270	0,0,0,0,0,0
34896_0035_A_271	0,0,0,0,0,0
34896_0035_A_272	0,0,0,0,0,0
34896_0035_A_273	0,0,0,0,0,0
34896_0035_A_274	0,0,0,0,0,0
34896_0035_A_275	0,0,0,0,0,0
34896_0035_A_277	0,0,0,0,0,0
34896_0035_A_278	0,0,0,0,0,0
34896_0035_A_279	0,0,0,0,0,0
34896_0035_A_280	0,0,0,0,0,0
34896_0035_A_276	0,0,0,0,0,0
34896_0035_A_281	0,0,0,0,0,0
34896_0035_A_283	0,0,0,0,0,0
34896_0035_A_284	0,0,0,0,0,0
34896_0035_A_285	0,0,0,0,0,0
34896_0035_A_286	0,0,0,0,0,0
34896_0035_A_287	0,0,0,0,0,0
34896_0035_A_288	0,0,0,0,0,0
34896_0035_A_289	0,0,0,0,0,0
34896_0035_A_290	0,0,0,0,0,0
34896_0035_A_291	0,0,0,0,0,0
34896_0038_A_300	0,0,0,0,0,0
34896_0038_A_301	0,0,0,0,0,0
34896_0039_A_302	0,0,0,0,0,0
34896_0040_A_303	0,0,0,0,0,0
34896_0041_A_305	0,0,0,0,0,0
34896_0041_A_306	0,0,0,0,0,0
34896_0041_A_307	0,0,0,0,0,0
34896_0041_A_308	0,0,0,0,0,0
34896_0041_A_309	0,0,0,0,0,0
34896_0041_A_310	0,0,0,0,0,0
34896_0041_A_311	0,0,0,0,0,0
34896_0041_A_312	0,0,0,0,0,0
34896_0041_A_313	0,0,0,0,0,0
34896_0041_A_314	0,0,0,0,0,0
34896_0041_A_315	0,0,0,0,0,0
34896_0041_A_316	0,0,0,0,0,0
34896_0041_A_317	0,0,0,0,0,0
34896_0041_A_319	0,0,0,0,0,0
34896_0041_A_320	0,0,0,0,0,0
34896_0041_A_321	0,0,0,0,0,0
34896_0041_A_322	0,0,0,0,0,0
34896_0041_A_323	0,0,0,0,0,0
34896_0041_A_324	0,0,0,0,0,0
34896_0041_A_325	0,0,0,0,0,0
34896_0041_A_326	0,0,0,0,0,0
34896_0042_A_327	0,0,0,0,0,0
34896_0035_A_282	0,0,0,0,0,0
34896_0042_A_328	0,0,0,0,0,0
34896_0042_A_329	0,0,0,0,0,0
34896_0042_A_330	0,0,0,0,0,0
34896_0042_A_331	0,0,0,0,0,0
34896_0042_A_332	0,0,0,0,0,0
34896_0042_A_333	0,0,0,0,0,0
34896_0042_A_334	0,0,0,0,0,0
34896_0042_A_335	0,0,0,0,0,0
34896_0042_A_336	0,0,0,0,0,0
34896_0042_A_337	0,0,0,0,0,0
34896_0042_A_339	0,0,0,0,0,0
34896_0042_A_340	0,0,0,0,0,0
34896_0042_A_341	0,0,0,0,0,0
34896_0042_A_342	0,0,0,0,0,0
34896_0042_A_343	0,0,0,0,0,0
34896_0042_A_344	0,0,0,0,0,0
34896_0042_A_348	0,0,0,0,0,0
34896_0042_A_349	0,0,0,0,0,0
34896_0042_A_350	0,0,0,0,0,0
34896_0042_A_351	0,0,0,0,0,0
34896_0043_A_353	0,0,0,0,0,0
34896_0043_A_354	0,0,0,0,0,0
34896_0043_A_355	0,0,0,0,0,0
34896_0043_A_356	0,0,0,0,0,0
34896_0043_A_357	0,0,0,0,0,0
34896_0043_A_358	0,0,0,0,0,0
34896_0043_A_359	0,0,0,0,0,0
34896_0043_A_360	0,0,0,0,0,0
34896_0043_A_361	0,0,0,0,0,0
34896_0043_A_362	0,0,0,0,0,0
34896_0043_A_363	0,0,0,0,0,0
34896_0043_A_364	0,0,0,0,0,0
34896_0043_A_365	0,0,0,0,0,0
34896_0043_A_366	0,0,0,0,0,0
34896_0043_A_367	0,0,0,0,0,0
34896_0043_A_368	0,0,0,0,0,0
34896_0043_A_369	0,0,0,0,0,0
34896_0043_A_370	0,0,0,0,0,0
34896_0043_A_371	0,0,0,0,0,0
34896_0044_A_372	0,0,0,0,0,0
34896_0044_A_374	0,0,0,0,0,0
34896_0044_A_376	0,0,0,0,0,0
34896_0044_A_378	0,0,0,0,0,0
34896_0044_A_379	0,0,0,0,0,0
34896_0044_A_380	0,0,0,0,0,0
34896_0044_A_381	0,0,0,0,0,0
34896_0045_A_382	0,0,0,0,0,0
34896_0045_A_383	0,0,0,0,0,0
34896_0045_A_384	0,0,0,0,0,0
34896_0046_A_385	0,0,0,0,0,0
34896_0046_A_386	0,0,0,0,0,0
34896_0047_A_387	0,0,0,0,0,0
34896_0047_A_388	0,0,0,0,0,0
34896_0047_A_389	0,0,0,0,0,0
34896_0047_A_390	0,0,0,0,0,0
34896_0047_A_391	0,0,0,0,0,0
34896_0047_A_392	0,0,0,0,0,0
34896_0047_A_393	0,0,0,0,0,0
34896_0047_A_394	0,0,0,0,0,0
34896_0047_A_395	0,0,0,0,0,0
34896_0047_A_396	0,0,0,0,0,0
34896_0047_A_397	0,0,0,0,0,0
34896_0047_A_398	0,0,0,0,0,0
34896_0047_A_399	0,0,0,0,0,0
34896_0047_A_400	0,0,0,0,0,0
34896_0047_A_401	0,0,0,0,0,0
34896_0047_A_402	0,0,0,0,0,0
34896_0047_A_403	0,0,0,0,0,0
34896_0047_A_404	0,0,0,0,0,0
34896_0047_A_405	0,0,0,0,0,0
34896_0047_A_406	0,0,0,0,0,0
34896_0047_A_407	0,0,0,0,0,0
34896_0047_A_408	0,0,0,0,0,0
34896_0047_A_409	0,0,0,0,0,0
34896_0047_A_410	0,0,0,0,0,0
34896_0047_A_411	0,0,0,0,0,0
34896_0047_A_412	0,0,0,0,0,0
34896_0047_A_413	0,0,0,0,0,0
34896_0047_A_414	0,0,0,0,0,0
34896_0047_A_415	0,0,0,0,0,0
34896_0047_A_416	0,0,0,0,0,0
34896_0047_A_417	0,0,0,0,0,0
34896_0047_A_418	0,0,0,0,0,0
34896_0047_A_419	0,0,0,0,0,0
34896_0047_A_420	0,0,0,0,0,0
34896_0048_A_421	0,0,0,0,0,0
34896_0048_A_422	0,0,0,0,0,0
34896_0048_A_423	0,0,0,0,0,0
34896_0049_A_425	0,0,0,0,0,0
34896_0049_A_426	0,0,0,0,0,0
34896_0049_A_427	0,0,0,0,0,0
34896_0049_A_428	0,0,0,0,0,0
34896_0049_A_429	0,0,0,0,0,0
34896_0049_A_430	0,0,0,0,0,0
34896_0049_A_431	0,0,0,0,0,0
34896_0049_A_432	0,0,0,0,0,0
34896_0049_A_433	0,0,0,0,0,0
34896_0049_A_434	0,0,0,0,0,0
34896_0049_A_435	0,0,0,0,0,0
34896_0049_A_436	0,0,0,0,0,0
34896_0049_A_437	0,0,0,0,0,0
34896_0049_A_438	0,0,0,0,0,0
34896_0051_A_441	0,0,0,0,0,0
34896_0051_A_442	0,0,0,0,0,0
34896_0051_A_443	0,0,0,0,0,0
34896_0051_A_444	0,0,0,0,0,0
34896_0051_A_445	0,0,0,0,0,0
34896_0051_A_446	0,0,0,0,0,0
34896_0051_A_447	0,0,0,0,0,0
34896_0051_A_448	0,0,0,0,0,0
34896_0051_A_449	0,0,0,0,0,0
34896_0051_A_450	0,0,0,0,0,0
34896_0051_A_451	0,0,0,0,0,0
34896_0051_A_452	0,0,0,0,0,0
34896_0051_A_453	0,0,0,0,0,0
34896_0051_A_455	0,0,0,0,0,0
34896_0051_A_457	0,0,0,0,0,0
34896_0051_A_458	0,0,0,0,0,0
34896_0051_A_459	0,0,0,0,0,0
34896_0051_A_460	0,0,0,0,0,0
34896_0051_A_461	0,0,0,0,0,0
34896_0051_A_462	0,0,0,0,0,0
34896_0051_A_463	0,0,0,0,0,0
34896_0051_A_464	0,0,0,0,0,0
34896_0051_A_465	0,0,0,0,0,0
34896_0051_A_466	0,0,0,0,0,0
34896_0051_A_467	0,0,0,0,0,0
34896_0051_A_468	0,0,0,0,0,0
34896_0051_A_469	0,0,0,0,0,0
34896_0051_A_470	0,0,0,0,0,0
34896_0051_A_471	0,0,0,0,0,0
34896_0051_A_472	0,0,0,0,0,0
34896_0051_A_473	0,0,0,0,0,0
34896_0051_A_474	0,0,0,0,0,0
34896_0051_A_475	0,0,0,0,0,0
34896_0051_A_476	0,0,0,0,0,0
34896_0051_A_477	0,0,0,0,0,0
34896_0051_A_478	0,0,0,0,0,0
34896_0052_A_479	0,0,0,0,0,0
34896_0052_A_480	0,0,0,0,0,0
34896_0052_A_481	0,0,0,0,0,0
34896_0052_A_482	0,0,0,0,0,0
34896_0052_A_483	0,0,0,0,0,0
34896_0053_A_484	0,0,0,0,0,0
34896_0054_A_485	0,0,0,0,0,0
34896_0054_A_487	0,0,0,0,0,0
34896_0054_A_488	0,0,0,0,0,0
34896_0055_A_489	0,0,0,0,0,0
34896_0055_A_490	0,0,0,0,0,0
34896_0055_A_491	0,0,0,0,0,0
34896_0056_A_492	0,0,0,0,0,0
34896_0056_A_493	0,0,0,0,0,0
34896_0058_A_495	0,0,0,0,0,0
34896_0058_A_496	0,0,0,0,0,0
34896_0058_A_497	0,0,0,0,0,0
34896_0058_A_498	0,0,0,0,0,0
34896_0058_A_499	0,0,0,0,0,0
34896_0059_A_500	0,0,0,0,0,0
34896_0059_A_501	0,0,0,0,0,0
34896_0059_A_502	0,0,0,0,0,0
34896_0059_A_503	0,0,0,0,0,0
34896_0059_A_504	0,0,0,0,0,0
34896_0059_A_505	0,0,0,0,0,0
34896_0059_A_506	0,0,0,0,0,0
34896_0059_A_507	0,0,0,0,0,0
34896_0060_A_508	0,0,0,0,0,0
34896_0061_A_509	0,0,0,0,0,0
34896_0062_A_510	0,0,0,0,0,0
34896_0062_A_513	0,0,0,0,0,0
34896_0063_A_514	0,0,0,0,0,0
34896_0064_A_515	0,0,0,0,0,0
34896_0064_A_516	0,0,0,0,0,0
34896_0064_A_517	0,0,0,0,0,0
34896_0064_A_518	0,0,0,0,0,0
34896_0065_A_520	0,0,0,0,0,0
34896_0065_A_521	0,0,0,0,0,0
34896_0066_A_522	0,0,0,0,0,0
34896_0066_A_523	0,0,0,0,0,0
34896_0066_A_524	0,0,0,0,0,0
34896_0066_A_527	0,0,0,0,0,0
34896_0066_A_530	0,0,0,0,0,0
34896_0066_A_531	0,0,0,0,0,0
34896_0066_A_532	0,0,0,0,0,0
34896_0067_A_533	0,0,0,0,0,0
34896_0068_A_534	0,0,0,0,0,0
34896_0068_A_535	0,0,0,0,0,0
34896_0068_A_536	0,0,0,0,0,0
34896_0068_A_537	0,0,0,0,0,0
34896_0068_A_539	0,0,0,0,0,0
34896_0068_A_540	0,0,0,0,0,0
34896_0068_A_541	0,0,0,0,0,0
34896_0068_A_542	0,0,0,0,0,0
34896_0068_A_544	0,0,0,0,0,0
34896_0068_A_546	0,0,0,0,0,0
34896_0068_A_547	0,0,0,0,0,0
34896_0068_A_549	0,0,0,0,0,0
34896_0068_A_551	0,0,0,0,0,0
34896_0068_A_552	0,0,0,0,0,0
34896_0069_A_554	0,0,0,0,0,0
34896_0069_A_555	0,0,0,0,0,0
34896_0069_A_556	0,0,0,0,0,0
34896_0069_A_558	0,0,0,0,0,0
34896_0069_A_561	0,0,0,0,0,0
34896_0070_A_562	0,0,0,0,0,0
34896_0070_A_563	0,0,0,0,0,0
34896_0071_A_564	0,0,0,0,0,0
34896_0072_A_565	0,0,0,0,0,0
34896_0072_A_566	0,0,0,0,0,0
34896_0073_A_567	0,0,0,0,0,0
34896_0073_A_568	0,0,0,0,0,0
34896_0073_A_569	0,0,0,0,0,0
34896_0073_A_570	0,0,0,0,0,0
34896_0073_A_571	0,0,0,0,0,0
34896_0073_A_572	0,0,0,0,0,0
34896_0073_A_573	0,0,0,0,0,0
34896_0073_A_574	0,0,0,0,0,0
34896_0073_A_575	0,0,0,0,0,0
34896_0073_A_576	0,0,0,0,0,0
34896_0073_A_577	0,0,0,0,0,0
34896_0073_A_578	0,0,0,0,0,0
34896_0073_A_580	0,0,0,0,0,0
34896_0073_A_581	0,0,0,0,0,0
34896_0073_A_582	0,0,0,0,0,0
34896_0073_A_583	0,0,0,0,0,0
34896_0073_A_584	0,0,0,0,0,0
34896_0073_A_585	0,0,0,0,0,0
34896_0073_A_586	0,0,0,0,0,0
34896_0073_A_587	0,0,0,0,0,0
34896_0073_A_588	0,0,0,0,0,0
34896_0073_A_589	0,0,0,0,0,0
34896_0073_A_590	0,0,0,0,0,0
34896_0074_A_591	0,0,0,0,0,0
34896_0074_A_592	0,0,0,0,0,0
34896_0074_A_593	0,0,0,0,0,0
34896_0074_A_594	0,0,0,0,0,0
34896_0075_A_595	0,0,0,0,0,0
34896_0075_A_596	0,0,0,0,0,0
34896_0076_A_597	0,0,0,0,0,0
34896_0076_A_598	0,0,0,0,0,0
34896_0077_A_600	0,0,0,0,0,0
34896_0077_A_601	0,0,0,0,0,0
34896_0077_A_602	0,0,0,0,0,0
34896_0077_A_603	0,0,0,0,0,0
34896_0077_A_604	0,0,0,0,0,0
34896_0077_A_605	0,0,0,0,0,0
34896_0077_A_606	0,0,0,0,0,0
34896_0077_A_607	0,0,0,0,0,0
34896_0077_A_610	0,0,0,0,0,0
34896_0077_A_611	0,0,0,0,0,0
34896_0077_A_612	0,0,0,0,0,0
34896_0073_A_579	0,0,0,0,0,0
34896_0077_A_608	0,0,0,0,0,0
34896_0077_A_609	0,0,0,0,0,0
34896_0077_A_613	0,0,0,0,0,0
34896_0078_A_614	0,0,0,0,0,0
34896_0078_A_615	0,0,0,0,0,0
34896_0078_A_616	0,0,0,0,0,0
34896_0078_A_617	0,0,0,0,0,0
34896_0078_A_618	0,0,0,0,0,0
34896_0078_A_622	0,0,0,0,0,0
34896_0078_A_623	0,0,0,0,0,0
34896_0078_A_624	0,0,0,0,0,0
34896_0078_A_625	0,0,0,0,0,0
34896_0078_A_626	0,0,0,0,0,0
34896_0078_A_627	0,0,0,0,0,0
34896_0078_A_628	0,0,0,0,0,0
34896_0080_A_656	0,0,0,0,0,0
34896_0080_A_657	0,0,0,0,0,0
34896_0080_A_658	0,0,0,0,0,0
34896_0078_A_629	0,0,0,0,0,0
34896_0078_A_630	0,0,0,0,0,0
34896_0078_A_631	0,0,0,0,0,0
34896_0078_A_632	0,0,0,0,0,0
34896_0078_A_633	0,0,0,0,0,0
34896_0078_A_634	0,0,0,0,0,0
34896_0078_A_635	0,0,0,0,0,0
34896_0078_A_636	0,0,0,0,0,0
34896_0078_A_637	0,0,0,0,0,0
34896_0078_A_638	0,0,0,0,0,0
34896_0078_A_639	0,0,0,0,0,0
34896_0078_A_640	0,0,0,0,0,0
34896_0078_A_641	0,0,0,0,0,0
34896_0078_A_642	0,0,0,0,0,0
34896_0078_A_643	0,0,0,0,0,0
34896_0078_A_644	0,0,0,0,0,0
34896_0078_A_645	0,0,0,0,0,0
34896_0078_A_646	0,0,0,0,0,0
34896_0080_A_652	0,0,0,0,0,0
34896_0080_A_653	0,0,0,0,0,0
34896_0080_A_654	0,0,0,0,0,0
34896_0080_A_655	0,0,0,0,0,0
34896_0080_A_659	0,0,0,0,0,0
34896_0080_A_660	0,0,0,0,0,0
34896_0080_A_661	0,0,0,0,0,0
34896_0080_A_662	0,0,0,0,0,0
34896_0080_A_663	0,0,0,0,0,0
34896_0080_A_664	0,0,0,0,0,0
34896_0080_A_665	0,0,0,0,0,0
34896_0080_A_666	0,0,0,0,0,0
34896_0080_A_667	0,0,0,0,0,0
34896_0080_A_668	0,0,0,0,0,0
34896_0080_A_669	0,0,0,0,0,0
34896_0080_A_670	0,0,0,0,0,0
34896_0080_A_671	0,0,0,0,0,0
34896_0080_A_672	0,0,0,0,0,0
34896_0081_A_673	0,0,0,0,0,0
34896_0081_A_674	0,0,0,0,0,0
34896_0082_A_675	0,0,0,0,0,0
34896_0082_A_676	0,0,0,0,0,0
34896_0082_A_677	0,0,0,0,0,0
34896_0082_A_678	0,0,0,0,0,0
34896_0082_A_679	0,0,0,0,0,0
34896_0082_A_680	0,0,0,0,0,0
34896_0082_A_681	0,0,0,0,0,0
34896_0082_A_682	0,0,0,0,0,0
34896_0082_A_683	0,0,0,0,0,0
34896_0082_A_684	0,0,0,0,0,0
34896_0082_A_685	0,0,0,0,0,0
34896_0082_A_686	0,0,0,0,0,0
34896_0082_A_687	0,0,0,0,0,0
34896_0083_A_688	0,0,0,0,0,0
34896_0083_A_689	0,0,0,0,0,0
34896_0084_A_692	0,0,0,0,0,0
34896_0084_A_693	0,0,0,0,0,0
34896_0084_A_694	0,0,0,0,0,0
34896_0084_A_690	0,0,0,0,0,0
34896_0084_A_691	0,0,0,0,0,0
34896_0084_A_696	0,0,0,0,0,0
34896_0084_A_698	0,0,0,0,0,0
34896_0084_A_700	0,0,0,0,0,0
34896_0085_A_701	0,0,0,0,0,0
34896_0085_A_704	0,0,0,0,0,0
34896_0085_A_709	0,0,0,0,0,0
34896_0085_A_711	0,0,0,0,0,0
34896_0085_A_713	0,0,0,0,0,0
34896_0085_A_718	0,0,0,0,0,0
34896_0089_A_736	0,0,0,0,0,0
34896_0089_A_738	0,0,0,0,0,0
34896_0090_A_739	0,0,0,0,0,0
34896_0091_A_740	0,0,0,0,0,0
34896_0091_A_741	0,0,0,0,0,0
34896_0091_A_742	0,0,0,0,0,0
34896_0091_A_743	0,0,0,0,0,0
34896_0091_A_744	0,0,0,0,0,0
34896_0091_A_745	0,0,0,0,0,0
34896_0091_A_746	0,0,0,0,0,0
34896_0091_A_747	0,0,0,0,0,0
34896_0091_A_748	0,0,0,0,0,0
34896_0091_A_750	0,0,0,0,0,0
34896_0091_A_751	0,0,0,0,0,0
34896_0085_A_706	0,0,0,0,0,0
34896_0085_A_708	0,0,0,0,0,0
34896_0085_A_716	0,0,0,0,0,0
34896_0085_A_720	0,0,0,0,0,0
34896_0086_A_721	0,0,0,0,0,0
34896_0086_A_722	0,0,0,0,0,0
34896_0087_A_723	0,0,0,0,0,0
34896_0087_A_725	0,0,0,0,0,0
34896_0087_A_726	0,0,0,0,0,0
34896_0088_A_727	0,0,0,0,0,0
34896_0088_A_728	0,0,0,0,0,0
34896_0088_A_729	0,0,0,0,0,0
34896_0088_A_731	0,0,0,0,0,0
34896_0091_A_752	0,0,0,0,0,0
34896_0091_A_754	0,0,0,0,0,0
34896_0091_A_755	0,0,0,0,0,0
34896_0091_A_756	0,0,0,0,0,0
34896_0091_A_757	0,0,0,0,0,0
34896_0091_A_758	0,0,0,0,0,0
34896_0091_A_759	0,0,0,0,0,0
34896_0091_A_760	0,0,0,0,0,0
34896_0091_A_761	0,0,0,0,0,0
34896_0091_A_762	0,0,0,0,0,0
34896_0091_A_763	0,0,0,0,0,0
34896_0091_A_765	0,0,0,0,0,0
34896_0091_A_766	0,0,0,0,0,0
34896_0091_A_768	0,0,0,0,0,0
